total_sessions,present_count,late_count,early_leave_count,excused_count,absent_count,attendance_rate,absence_rate,late_rate,recent_absence_rate,consecutive_absence,attendance_trend,student_id,course_section_id,full_course_sessions,observation_sessions,final_absence_rate,final_score,risk,is_synthetic
10.0,5.0,4.0,1.0,0.0,0.0,100.0,0.0,40.0,0.0,0.0,-20.0,SYNTH_STU_00118,SYNTH_CRS_018,17,10,5.88,4.0,1,1
9.0,4.0,3.0,0.0,0.0,2.0,77.78,22.22,33.33,66.67,2.0,-40.0,SYNTH_STU_00119,SYNTH_CRS_019,15,9,40.0,0.0,1,1
8.0,5.0,2.0,0.0,1.0,0.0,100.0,0.0,25.0,0.0,0.0,0.0,SYNTH_STU_00121,SYNTH_CRS_021,13,8,0.0,9.0,0,1
12.0,5.0,4.0,1.0,0.0,2.0,83.33,16.67,33.33,0.0,0.0,16.67,SYNTH_STU_00122,SYNTH_CRS_022,20,12,10.0,0.5,1,1
11.0,10.0,0.0,0.0,0.0,1.0,90.91,9.09,0.0,0.0,0.0,20.0,SYNTH_STU_00125,SYNTH_CRS_025,18,11,5.56,7.0,0,1
10.0,6.0,1.0,0.0,1.0,2.0,80.0,20.0,10.0,66.67,1.0,-40.0,SYNTH_STU_00126,SYNTH_CRS_026,17,10,47.06,0.0,1,1
8.0,4.0,1.0,2.0,0.0,1.0,87.5,12.5,12.5,0.0,0.0,-25.0,SYNTH_STU_00127,SYNTH_CRS_027,14,8,7.14,5.0,1,1
12.0,5.0,4.0,2.0,0.0,1.0,91.67,8.33,33.33,33.33,0.0,-16.67,SYNTH_STU_00128,SYNTH_CRS_028,20,12,5.0,3.0,1,1
10.0,7.0,0.0,0.0,0.0,3.0,70.0,30.0,0.0,0.0,0.0,20.0,SYNTH_STU_00129,SYNTH_CRS_029,16,10,43.75,0.0,1,1
8.0,6.0,0.0,0.0,0.0,2.0,75.0,25.0,0.0,66.67,0.0,-50.0,SYNTH_STU_00130,SYNTH_CRS_030,14,8,28.57,1.5,1,1
8.0,4.0,3.0,0.0,0.0,1.0,87.5,12.5,37.5,33.33,0.0,-25.0,SYNTH_STU_00133,SYNTH_CRS_033,14,8,7.14,4.5,1,1
11.0,5.0,2.0,0.0,4.0,0.0,100.0,0.0,18.18,0.0,0.0,0.0,SYNTH_STU_00134,SYNTH_CRS_034,18,11,0.0,8.5,0,1
8.0,5.0,0.0,1.0,0.0,2.0,75.0,25.0,0.0,66.67,2.0,-75.0,SYNTH_STU_00135,SYNTH_CRS_035,13,8,46.15,0.0,1,1
11.0,5.0,3.0,2.0,1.0,0.0,100.0,0.0,27.27,0.0,0.0,-33.33,SYNTH_STU_00136,SYNTH_CRS_036,19,11,0.0,5.5,1,1
8.0,7.0,0.0,0.0,0.0,1.0,87.5,12.5,0.0,0.0,0.0,25.0,SYNTH_STU_00137,SYNTH_CRS_037,14,8,21.43,3.0,1,1
11.0,10.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,SYNTH_STU_00139,SYNTH_CRS_039,19,11,5.26,8.0,0,1
9.0,7.0,0.0,0.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,SYNTH_STU_00140,SYNTH_CRS_040,15,9,0.0,10.0,0,1
11.0,6.0,0.0,0.0,1.0,4.0,63.64,36.36,0.0,33.33,1.0,-30.0,SYNTH_STU_00141,SYNTH_CRS_041,18,11,44.44,0.0,1,1
10.0,8.0,1.0,0.0,0.0,1.0,90.0,10.0,10.0,33.33,1.0,-20.0,SYNTH_STU_00142,SYNTH_CRS_042,16,10,25.0,0.5,1,1
9.0,8.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,SYNTH_STU_00143,SYNTH_CRS_043,15,9,0.0,9.5,0,1
10.0,8.0,1.0,0.0,0.0,1.0,90.0,10.0,10.0,0.0,0.0,-20.0,SYNTH_STU_00145,SYNTH_CRS_045,16,10,6.25,7.5,0,1
12.0,9.0,1.0,0.0,0.0,2.0,83.33,16.67,8.33,66.67,2.0,-33.33,SYNTH_STU_00146,SYNTH_CRS_046,20,12,40.0,0.0,1,1
12.0,9.0,2.0,1.0,0.0,0.0,100.0,0.0,16.67,0.0,0.0,-16.67,SYNTH_STU_00150,SYNTH_CRS_050,20,12,0.0,8.0,0,1
7.0,4.0,0.0,0.0,1.0,2.0,71.43,28.57,0.0,66.67,1.0,-50.0,SYNTH_STU_00151,SYNTH_CRS_001,12,7,50.0,0.0,1,1
11.0,9.0,1.0,0.0,0.0,1.0,90.91,9.09,9.09,33.33,0.0,-16.67,SYNTH_STU_00156,SYNTH_CRS_006,19,11,42.11,0.0,1,1
9.0,6.0,2.0,1.0,0.0,0.0,100.0,0.0,22.22,0.0,0.0,-20.0,SYNTH_STU_00158,SYNTH_CRS_008,15,9,0.0,8.5,0,1
11.0,7.0,1.0,1.0,1.0,1.0,90.91,9.09,9.09,33.33,0.0,-33.33,SYNTH_STU_00159,SYNTH_CRS_009,19,11,5.26,7.0,0,1
9.0,3.0,3.0,1.0,0.0,2.0,77.78,22.22,33.33,0.0,0.0,-60.0,SYNTH_STU_00160,SYNTH_CRS_010,15,9,20.0,0.5,1,1
10.0,7.0,0.0,0.0,1.0,2.0,80.0,20.0,0.0,33.33,1.0,-40.0,SYNTH_STU_00161,SYNTH_CRS_011,17,10,23.53,2.0,1,1
11.0,5.0,0.0,2.0,3.0,1.0,90.91,9.09,0.0,0.0,0.0,23.33,SYNTH_STU_00162,SYNTH_CRS_012,18,11,5.56,7.0,0,1
9.0,8.0,1.0,0.0,0.0,0.0,100.0,0.0,11.11,0.0,0.0,0.0,SYNTH_STU_00163,SYNTH_CRS_013,15,9,0.0,9.5,0,1
11.0,8.0,0.0,0.0,3.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,SYNTH_STU_00164,SYNTH_CRS_014,18,11,0.0,10.0,0,1
9.0,7.0,1.0,0.0,0.0,1.0,88.89,11.11,11.11,33.33,1.0,-20.0,SYNTH_STU_00165,SYNTH_CRS_015,15,9,33.33,0.0,1,1
9.0,6.0,1.0,1.0,1.0,0.0,100.0,0.0,11.11,0.0,0.0,25.0,SYNTH_STU_00167,SYNTH_CRS_017,15,9,0.0,9.0,0,1
12.0,11.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,SYNTH_STU_00168,SYNTH_CRS_018,20,12,0.0,10.0,0,1
7.0,5.0,0.0,0.0,1.0,1.0,85.71,14.29,0.0,33.33,1.0,-25.0,SYNTH_STU_00169,SYNTH_CRS_019,12,7,33.33,2.0,1,1
8.0,5.0,0.0,0.0,3.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,SYNTH_STU_00171,SYNTH_CRS_021,14,8,7.14,8.0,0,1
9.0,7.0,0.0,0.0,0.0,2.0,77.78,22.22,0.0,66.67,2.0,-40.0,SYNTH_STU_00172,SYNTH_CRS_022,15,9,46.67,0.0,1,1
11.0,7.0,0.0,0.0,0.0,4.0,63.64,36.36,0.0,66.67,2.0,6.67,SYNTH_STU_00175,SYNTH_CRS_025,19,11,57.89,0.0,1,1
8.0,3.0,2.0,1.0,0.0,2.0,75.0,25.0,25.0,0.0,0.0,25.0,SYNTH_STU_00176,SYNTH_CRS_026,13,8,15.38,3.0,1,1
7.0,4.0,0.0,0.0,3.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,SYNTH_STU_00177,SYNTH_CRS_027,12,7,16.67,6.0,1,1
12.0,10.0,0.0,0.0,1.0,1.0,91.67,8.33,0.0,33.33,1.0,-16.67,SYNTH_STU_00178,SYNTH_CRS_028,20,12,15.0,4.0,1,1
7.0,5.0,0.0,0.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,SYNTH_STU_00180,SYNTH_CRS_030,12,7,0.0,9.5,0,1
12.0,11.0,1.0,0.0,0.0,0.0,100.0,0.0,8.33,0.0,0.0,0.0,SYNTH_STU_00182,SYNTH_CRS_032,20,12,0.0,9.0,0,1
10.0,6.0,2.0,0.0,0.0,2.0,80.0,20.0,20.0,33.33,0.0,-40.0,SYNTH_STU_00184,SYNTH_CRS_034,16,10,31.25,0.0,1,1
7.0,4.0,1.0,0.0,0.0,2.0,71.43,28.57,14.29,33.33,1.0,8.33,SYNTH_STU_00187,SYNTH_CRS_037,12,7,58.33,0.0,1,1
9.0,3.0,3.0,0.0,0.0,3.0,66.67,33.33,33.33,33.33,0.0,-15.0,SYNTH_STU_00189,SYNTH_CRS_039,15,9,20.0,1.0,1,1
11.0,8.0,1.0,1.0,0.0,1.0,90.91,9.09,9.09,0.0,0.0,40.0,SYNTH_STU_00192,SYNTH_CRS_042,19,11,31.58,0.0,1,1
10.0,7.0,1.0,0.0,1.0,1.0,90.0,10.0,10.0,33.33,1.0,-20.0,SYNTH_STU_00193,SYNTH_CRS_043,16,10,31.25,0.0,1,1
8.0,3.0,4.0,1.0,0.0,0.0,100.0,0.0,50.0,0.0,0.0,25.0,SYNTH_STU_00194,SYNTH_CRS_044,14,8,7.14,3.5,1,1
9.0,6.0,0.0,0.0,3.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,SYNTH_STU_00195,SYNTH_CRS_045,15,9,0.0,10.0,0,1
8.0,3.0,4.0,1.0,0.0,0.0,100.0,0.0,50.0,0.0,0.0,-25.0,SYNTH_STU_00197,SYNTH_CRS_047,14,8,14.29,2.0,1,1
7.0,4.0,2.0,0.0,0.0,1.0,85.71,14.29,28.57,0.0,0.0,-25.0,SYNTH_STU_00199,SYNTH_CRS_049,12,7,33.33,1.0,1,1
11.0,7.0,1.0,0.0,1.0,2.0,81.82,18.18,9.09,33.33,1.0,-33.33,SYNTH_STU_00201,SYNTH_CRS_001,18,11,22.22,1.0,1,1
9.0,6.0,0.0,1.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,25.0,SYNTH_STU_00202,SYNTH_CRS_002,15,9,0.0,9.5,0,1
9.0,6.0,0.0,0.0,0.0,3.0,66.67,33.33,0.0,66.67,2.0,-15.0,SYNTH_STU_00212,SYNTH_CRS_012,15,9,53.33,0.0,1,1
7.0,4.0,3.0,0.0,0.0,0.0,100.0,0.0,42.86,0.0,0.0,0.0,SYNTH_STU_00214,SYNTH_CRS_014,12,7,0.0,8.5,0,1
10.0,7.0,1.0,1.0,1.0,0.0,100.0,0.0,10.0,0.0,0.0,20.0,SYNTH_STU_00219,SYNTH_CRS_019,17,10,23.53,1.0,1,1
9.0,7.0,1.0,0.0,0.0,1.0,88.89,11.11,11.11,0.0,0.0,-20.0,SYNTH_STU_00220,SYNTH_CRS_020,15,9,26.67,0.5,1,1
8.0,4.0,4.0,0.0,0.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,SYNTH_STU_00222,SYNTH_CRS_022,14,8,0.0,8.0,0,1
8.0,4.0,1.0,2.0,1.0,0.0,100.0,0.0,12.5,0.0,0.0,50.0,SYNTH_STU_00223,SYNTH_CRS_023,13,8,0.0,6.5,1,1
11.0,8.0,1.0,1.0,1.0,0.0,100.0,0.0,9.09,0.0,0.0,20.0,SYNTH_STU_00224,SYNTH_CRS_024,19,11,5.26,7.0,0,1
12.0,10.0,2.0,0.0,0.0,0.0,100.0,0.0,16.67,0.0,0.0,0.0,SYNTH_STU_00225,SYNTH_CRS_025,20,12,0.0,9.0,0,1
10.0,8.0,0.0,0.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,SYNTH_STU_00226,SYNTH_CRS_026,17,10,0.0,10.0,0,1
8.0,7.0,0.0,0.0,0.0,1.0,87.5,12.5,0.0,33.33,0.0,-25.0,SYNTH_STU_00230,SYNTH_CRS_030,13,8,7.69,8.0,0,1
7.0,4.0,1.0,1.0,0.0,1.0,85.71,14.29,14.29,0.0,0.0,8.33,SYNTH_STU_00232,SYNTH_CRS_032,12,7,16.67,4.0,1,1
7.0,6.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,33.33,SYNTH_STU_00233,SYNTH_CRS_033,12,7,0.0,9.5,0,1
8.0,4.0,2.0,0.0,1.0,1.0,87.5,12.5,25.0,0.0,0.0,25.0,SYNTH_STU_00235,SYNTH_CRS_035,13,8,46.15,0.0,1,1
9.0,5.0,1.0,0.0,2.0,1.0,88.89,11.11,11.11,0.0,0.0,25.0,SYNTH_STU_00236,SYNTH_CRS_036,15,9,6.67,7.0,0,1
10.0,4.0,2.0,1.0,1.0,2.0,80.0,20.0,20.0,66.67,2.0,-20.0,SYNTH_STU_00237,SYNTH_CRS_037,17,10,47.06,0.0,1,1
10.0,5.0,3.0,1.0,0.0,1.0,90.0,10.0,30.0,0.0,0.0,40.0,SYNTH_STU_00239,SYNTH_CRS_039,17,10,5.88,3.0,1,1
10.0,7.0,0.0,1.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,20.0,SYNTH_STU_00240,SYNTH_CRS_040,17,10,0.0,9.5,0,1
8.0,6.0,0.0,0.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,SYNTH_STU_00241,SYNTH_CRS_041,14,8,35.71,0.0,1,1
11.0,6.0,3.0,0.0,1.0,1.0,90.91,9.09,27.27,0.0,0.0,20.0,SYNTH_STU_00242,SYNTH_CRS_042,19,11,5.26,5.5,1,1
8.0,3.0,3.0,1.0,1.0,0.0,100.0,0.0,37.5,0.0,0.0,25.0,SYNTH_STU_00245,SYNTH_CRS_045,13,8,0.0,7.5,0,1
7.0,5.0,0.0,0.0,0.0,2.0,71.43,28.57,0.0,66.67,2.0,-50.0,SYNTH_STU_00246,SYNTH_CRS_046,12,7,25.0,3.5,1,1
11.0,9.0,1.0,0.0,0.0,1.0,90.91,9.09,9.09,0.0,0.0,-16.67,SYNTH_STU_00247,SYNTH_CRS_047,18,11,5.56,7.5,0,1
11.0,9.0,0.0,0.0,1.0,1.0,90.91,9.09,0.0,0.0,0.0,-16.67,SYNTH_STU_00249,SYNTH_CRS_049,18,11,5.56,7.5,0,1
8.0,4.0,3.0,0.0,0.0,1.0,87.5,12.5,37.5,33.33,1.0,-25.0,SYNTH_STU_00250,SYNTH_CRS_050,14,8,7.14,5.5,1,1
10.0,8.0,0.0,0.0,1.0,1.0,90.0,10.0,0.0,0.0,0.0,20.0,SYNTH_STU_00251,SYNTH_CRS_001,17,10,23.53,1.5,1,1
8.0,6.0,1.0,0.0,0.0,1.0,87.5,12.5,12.5,33.33,1.0,-25.0,SYNTH_STU_00254,SYNTH_CRS_004,14,8,42.86,0.0,1,1
10.0,6.0,0.0,0.0,0.0,4.0,60.0,40.0,0.0,100.0,3.0,-40.0,SYNTH_STU_00255,SYNTH_CRS_005,17,10,41.18,0.0,1,1
10.0,9.0,0.0,0.0,0.0,1.0,90.0,10.0,0.0,33.33,1.0,-20.0,SYNTH_STU_00257,SYNTH_CRS_007,16,10,37.5,0.0,1,1
12.0,6.0,2.0,1.0,0.0,3.0,75.0,25.0,16.67,100.0,3.0,-66.67,SYNTH_STU_00260,SYNTH_CRS_010,20,12,25.0,0.0,1,1
10.0,7.0,0.0,0.0,0.0,3.0,70.0,30.0,0.0,66.67,2.0,-20.0,SYNTH_STU_00262,SYNTH_CRS_012,16,10,56.25,0.0,1,1
11.0,4.0,5.0,1.0,1.0,0.0,100.0,0.0,45.45,0.0,0.0,-16.67,SYNTH_STU_00263,SYNTH_CRS_013,19,11,5.26,2.5,1,1
10.0,7.0,0.0,0.0,1.0,2.0,80.0,20.0,0.0,66.67,2.0,-40.0,SYNTH_STU_00264,SYNTH_CRS_014,17,10,52.94,0.0,1,1
10.0,4.0,5.0,1.0,0.0,0.0,100.0,0.0,50.0,0.0,0.0,-20.0,SYNTH_STU_00265,SYNTH_CRS_015,17,10,0.0,5.0,1,1
12.0,8.0,3.0,0.0,1.0,0.0,100.0,0.0,25.0,0.0,0.0,0.0,SYNTH_STU_00266,SYNTH_CRS_016,20,12,0.0,8.5,0,1
12.0,9.0,1.0,0.0,1.0,1.0,91.67,8.33,8.33,0.0,0.0,16.67,SYNTH_STU_00267,SYNTH_CRS_017,20,12,5.0,7.5,0,1
9.0,7.0,1.0,0.0,0.0,1.0,88.89,11.11,11.11,33.33,0.0,-20.0,SYNTH_STU_00268,SYNTH_CRS_018,15,9,26.67,0.5,1,1
12.0,6.0,1.0,0.0,0.0,5.0,58.33,41.67,8.33,66.67,0.0,-83.33,SYNTH_STU_00269,SYNTH_CRS_019,20,12,45.0,0.0,1,1
11.0,7.0,1.0,0.0,0.0,3.0,72.73,27.27,9.09,66.67,2.0,-13.33,SYNTH_STU_00271,SYNTH_CRS_021,18,11,44.44,0.0,1,1
8.0,5.0,0.0,0.0,0.0,3.0,62.5,37.5,0.0,66.67,0.0,-75.0,SYNTH_STU_00272,SYNTH_CRS_022,14,8,50.0,0.0,1,1
11.0,6.0,1.0,1.0,3.0,0.0,100.0,0.0,9.09,0.0,0.0,20.0,SYNTH_STU_00274,SYNTH_CRS_024,18,11,0.0,9.0,0,1
11.0,6.0,0.0,0.0,2.0,3.0,72.73,27.27,0.0,66.67,2.0,-50.0,SYNTH_STU_00276,SYNTH_CRS_026,18,11,50.0,0.0,1,1
7.0,4.0,0.0,0.0,0.0,3.0,57.14,42.86,0.0,33.33,1.0,-16.67,SYNTH_STU_00277,SYNTH_CRS_027,12,7,33.33,1.0,1,1
10.0,6.0,3.0,1.0,0.0,0.0,100.0,0.0,30.0,0.0,0.0,20.0,SYNTH_STU_00279,SYNTH_CRS_029,16,10,0.0,6.5,1,1
12.0,10.0,0.0,1.0,0.0,1.0,91.67,8.33,0.0,33.33,0.0,-33.33,SYNTH_STU_00282,SYNTH_CRS_032,20,12,35.0,0.0,1,1
11.0,9.0,0.0,0.0,0.0,2.0,81.82,18.18,0.0,66.67,2.0,-33.33,SYNTH_STU_00283,SYNTH_CRS_033,19,11,52.63,0.0,1,1
8.0,7.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,-25.0,SYNTH_STU_00286,SYNTH_CRS_036,14,8,0.0,9.0,0,1
12.0,7.0,1.0,1.0,0.0,3.0,75.0,25.0,8.33,66.67,0.0,-33.33,SYNTH_STU_00287,SYNTH_CRS_037,20,12,35.0,0.0,1,1
9.0,8.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,25.0,SYNTH_STU_00290,SYNTH_CRS_040,15,9,6.67,7.5,0,1
12.0,7.0,1.0,0.0,1.0,3.0,75.0,25.0,8.33,0.0,0.0,-16.67,SYNTH_STU_00292,SYNTH_CRS_042,20,12,30.0,0.0,1,1
11.0,8.0,1.0,0.0,0.0,2.0,81.82,18.18,9.09,66.67,2.0,-33.33,SYNTH_STU_00297,SYNTH_CRS_047,18,11,50.0,0.0,1,1
10.0,6.0,2.0,0.0,2.0,0.0,100.0,0.0,20.0,0.0,0.0,0.0,SYNTH_STU_00299,SYNTH_CRS_049,16,10,0.0,9.0,0,1
11.0,6.0,1.0,0.0,4.0,0.0,100.0,0.0,9.09,0.0,0.0,0.0,SYNTH_STU_00301,SYNTH_CRS_001,19,11,0.0,9.0,0,1
11.0,6.0,0.0,0.0,5.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,SYNTH_STU_00302,SYNTH_CRS_002,19,11,5.26,7.5,0,1
7.0,6.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,-25.0,SYNTH_STU_00303,SYNTH_CRS_003,12,7,0.0,9.0,0,1
11.0,7.0,3.0,1.0,0.0,0.0,100.0,0.0,27.27,0.0,0.0,20.0,SYNTH_STU_00304,SYNTH_CRS_004,19,11,0.0,6.5,1,1
8.0,4.0,1.0,0.0,1.0,2.0,75.0,25.0,12.5,66.67,2.0,-50.0,SYNTH_STU_00305,SYNTH_CRS_005,13,8,53.85,0.0,1,1
9.0,7.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,SYNTH_STU_00306,SYNTH_CRS_006,15,9,6.67,6.0,1,1
11.0,7.0,1.0,1.0,1.0,1.0,90.91,9.09,9.09,0.0,0.0,3.33,SYNTH_STU_00307,SYNTH_CRS_007,18,11,27.78,0.0,1,1
10.0,8.0,1.0,0.0,1.0,0.0,100.0,0.0,10.0,0.0,0.0,0.0,SYNTH_STU_00310,SYNTH_CRS_010,17,10,0.0,9.5,0,1
10.0,6.0,1.0,0.0,0.0,3.0,70.0,30.0,10.0,66.67,1.0,-60.0,SYNTH_STU_00312,SYNTH_CRS_012,17,10,23.53,1.0,1,1
8.0,6.0,0.0,0.0,1.0,1.0,87.5,12.5,0.0,0.0,0.0,25.0,SYNTH_STU_00314,SYNTH_CRS_014,14,8,42.86,0.0,1,1
8.0,3.0,5.0,0.0,0.0,0.0,100.0,0.0,62.5,0.0,0.0,0.0,SYNTH_STU_00315,SYNTH_CRS_015,13,8,0.0,5.5,1,1
9.0,4.0,1.0,0.0,0.0,4.0,55.56,44.44,11.11,66.67,2.0,10.0,SYNTH_STU_00317,SYNTH_CRS_017,15,9,66.67,0.0,1,1
10.0,7.0,0.0,1.0,0.0,2.0,80.0,20.0,0.0,0.0,0.0,60.0,SYNTH_STU_00319,SYNTH_CRS_019,17,10,11.76,5.0,1,1
11.0,5.0,2.0,0.0,1.0,3.0,72.73,27.27,18.18,66.67,2.0,-50.0,SYNTH_STU_00320,SYNTH_CRS_020,18,11,33.33,0.0,1,1
8.0,4.0,0.0,0.0,4.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,SYNTH_STU_00322,SYNTH_CRS_022,13,8,0.0,10.0,0,1
7.0,3.0,0.0,0.0,3.0,1.0,85.71,14.29,0.0,33.33,0.0,-25.0,SYNTH_STU_00328,SYNTH_CRS_028,12,7,8.33,8.0,0,1
12.0,9.0,1.0,0.0,2.0,0.0,100.0,0.0,8.33,0.0,0.0,0.0,SYNTH_STU_00329,SYNTH_CRS_029,20,12,0.0,9.5,0,1
11.0,4.0,5.0,0.0,0.0,2.0,81.82,18.18,45.45,0.0,0.0,3.33,SYNTH_STU_00331,SYNTH_CRS_031,19,11,15.79,0.0,1,1
12.0,10.0,0.0,0.0,0.0,2.0,83.33,16.67,0.0,0.0,0.0,33.33,SYNTH_STU_00333,SYNTH_CRS_033,20,12,30.0,0.0,1,1
12.0,8.0,2.0,1.0,0.0,1.0,91.67,8.33,16.67,33.33,1.0,-33.33,SYNTH_STU_00337,SYNTH_CRS_037,20,12,20.0,0.0,1,1
9.0,6.0,2.0,0.0,0.0,1.0,88.89,11.11,22.22,33.33,1.0,-20.0,SYNTH_STU_00339,SYNTH_CRS_039,15,9,33.33,0.0,1,1
12.0,3.0,5.0,3.0,0.0,1.0,91.67,8.33,41.67,0.0,0.0,0.0,SYNTH_STU_00340,SYNTH_CRS_040,20,12,5.0,2.5,1,1
8.0,6.0,1.0,0.0,0.0,1.0,87.5,12.5,12.5,33.33,0.0,-25.0,SYNTH_STU_00341,SYNTH_CRS_041,13,8,38.46,0.0,1,1
11.0,5.0,4.0,0.0,0.0,2.0,81.82,18.18,36.36,33.33,0.0,3.33,SYNTH_STU_00347,SYNTH_CRS_047,18,11,11.11,1.5,1,1
8.0,5.0,1.0,0.0,1.0,1.0,87.5,12.5,12.5,33.33,1.0,-25.0,SYNTH_STU_00348,SYNTH_CRS_048,14,8,50.0,0.0,1,1
8.0,6.0,1.0,0.0,0.0,1.0,87.5,12.5,12.5,0.0,0.0,25.0,SYNTH_STU_00350,SYNTH_CRS_050,13,8,7.69,6.5,1,1
10.0,7.0,0.0,0.0,0.0,3.0,70.0,30.0,0.0,66.67,2.0,-60.0,SYNTH_STU_00352,SYNTH_CRS_002,16,10,56.25,0.0,1,1
11.0,3.0,6.0,1.0,1.0,0.0,100.0,0.0,54.55,0.0,0.0,20.0,SYNTH_STU_00353,SYNTH_CRS_003,19,11,0.0,4.5,1,1
7.0,2.0,3.0,1.0,1.0,0.0,100.0,0.0,42.86,0.0,0.0,-25.0,SYNTH_STU_00354,SYNTH_CRS_004,12,7,8.33,4.5,1,1
7.0,0.0,4.0,2.0,0.0,1.0,85.71,14.29,57.14,0.0,0.0,-16.67,SYNTH_STU_00355,SYNTH_CRS_005,12,7,8.33,4.5,1,1
7.0,4.0,0.0,0.0,0.0,3.0,57.14,42.86,0.0,66.67,1.0,-16.67,SYNTH_STU_00356,SYNTH_CRS_006,12,7,41.67,0.0,1,1
11.0,7.0,0.0,0.0,4.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,SYNTH_STU_00360,SYNTH_CRS_010,19,11,0.0,9.5,0,1
11.0,7.0,0.0,0.0,1.0,3.0,72.73,27.27,0.0,33.33,1.0,-13.33,SYNTH_STU_00362,SYNTH_CRS_012,19,11,26.32,0.0,1,1
12.0,9.0,2.0,0.0,1.0,0.0,100.0,0.0,16.67,0.0,0.0,0.0,SYNTH_STU_00364,SYNTH_CRS_014,20,12,20.0,0.0,1,1
8.0,6.0,0.0,0.0,0.0,2.0,75.0,25.0,0.0,66.67,2.0,-50.0,SYNTH_STU_00366,SYNTH_CRS_016,13,8,46.15,0.0,1,1
7.0,6.0,0.0,0.0,0.0,1.0,85.71,14.29,0.0,0.0,0.0,-25.0,SYNTH_STU_00367,SYNTH_CRS_017,12,7,25.0,4.0,1,1
7.0,5.0,1.0,0.0,0.0,1.0,85.71,14.29,14.29,33.33,1.0,-25.0,SYNTH_STU_00369,SYNTH_CRS_019,12,7,41.67,0.0,1,1
11.0,6.0,0.0,0.0,1.0,4.0,63.64,36.36,0.0,33.33,1.0,6.67,SYNTH_STU_00372,SYNTH_CRS_022,18,11,33.33,0.0,1,1
12.0,9.0,1.0,1.0,0.0,1.0,91.67,8.33,8.33,0.0,0.0,0.0,SYNTH_STU_00373,SYNTH_CRS_023,20,12,25.0,0.0,1,1
10.0,6.0,2.0,0.0,0.0,2.0,80.0,20.0,20.0,66.67,2.0,-40.0,SYNTH_STU_00376,SYNTH_CRS_026,17,10,52.94,0.0,1,1
10.0,6.0,1.0,1.0,0.0,2.0,80.0,20.0,10.0,33.33,0.0,-20.0,SYNTH_STU_00380,SYNTH_CRS_030,16,10,25.0,0.5,1,1
8.0,2.0,4.0,2.0,0.0,0.0,100.0,0.0,50.0,0.0,0.0,-50.0,SYNTH_STU_00381,SYNTH_CRS_031,13,8,7.69,4.0,1,1
12.0,8.0,1.0,0.0,0.0,3.0,75.0,25.0,8.33,33.33,0.0,16.67,SYNTH_STU_00382,SYNTH_CRS_032,20,12,30.0,0.0,1,1
10.0,8.0,1.0,1.0,0.0,0.0,100.0,0.0,10.0,0.0,0.0,20.0,SYNTH_STU_00386,SYNTH_CRS_036,17,10,0.0,9.0,0,1
12.0,9.0,0.0,0.0,3.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,SYNTH_STU_00388,SYNTH_CRS_038,20,12,0.0,9.5,0,1
10.0,6.0,0.0,0.0,2.0,2.0,80.0,20.0,0.0,66.67,2.0,-40.0,SYNTH_STU_00389,SYNTH_CRS_039,16,10,50.0,0.0,1,1
10.0,8.0,0.0,0.0,0.0,2.0,80.0,20.0,0.0,66.67,2.0,-40.0,SYNTH_STU_00392,SYNTH_CRS_042,17,10,41.18,0.0,1,1
11.0,5.0,5.0,1.0,0.0,0.0,100.0,0.0,45.45,0.0,0.0,-16.67,SYNTH_STU_00394,SYNTH_CRS_044,18,11,5.56,3.0,1,1
11.0,5.0,2.0,4.0,0.0,0.0,100.0,0.0,18.18,0.0,0.0,43.33,SYNTH_STU_00395,SYNTH_CRS_045,18,11,0.0,5.0,1,1
12.0,8.0,2.0,0.0,0.0,2.0,83.33,16.67,16.67,66.67,2.0,-33.33,SYNTH_STU_00398,SYNTH_CRS_048,20,12,45.0,0.0,1,1
